UPC,Zoro_No,URL,ASIN,BSR,Price,Price difference,First Category,Seller
190735975978,G1923516,https://www.amazon.com/Flash-4KUHD-Digital-4K-UHD/dp/B0C7XC7L72/ref=sr_1_2_sspa?keywords=190735975978&qid=1729235081&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B0C7XC7L72,"1,446",17.99,8.907349999999997,Movies & TV,Amazon.com
190735975978,G1923516,https://www.amazon.com/Wizard-OZ-Anniversary-Theater-Steelbook/dp/B0DCK5F3Z4/ref=sr_1_3_sspa?keywords=190735975978&qid=1729235081&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B0DCK5F3Z4,"1,023",68.99,59.907349999999994,Movies & TV,Amazon.com
632393650052,G1871694,https://www.amazon.com/Manufacturer-Varies-CpNt-HgCrn-CPB146-1/dp/B07BLWXXJB/ref=sr_1_1?dib=eyJ2IjoiMSJ9.IXBUtH_CPJ16D137z2LK1A.NBgHHap5cPe6MLqYmtrED367zZhpt4U5wWv3hheZ9-0&dib_tag=se&keywords=632393650052&qid=1729235132&sr=8-1,B07BLWXXJB,N/A,11.85,7.31469,N/A,"SIM Supply, Inc."
190735976036,G1923577,https://www.amazon.com/Hex-Nut-16-18-Gr-PK100/dp/B08TJ3LBZJ/ref=sr_1_1?dib=eyJ2IjoiMSJ9.x70DmEj5t-uzvk5GO0eNfg.NIX1YKjLR11ZrhlKmAuWF3oqGlmlnvcBipub-egTFHQ&dib_tag=se&keywords=190735976036&qid=1729235158&sr=8-1,B08TJ3LBZJ,N/A,40.80,21.756509999999995,N/A,"SIM Supply, Inc."
715005432694,G0301296,https://www.amazon.com/s?k=715005432694,N/A,N/A,N/A,N/A,N/A,N/A
190735976258,G2004390,https://www.amazon.com/Washer-Dryer-Covers-Top-Waterproof/dp/B0D943D43B/ref=sr_1_1_sspa?keywords=190735976258&qid=1729235194&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B0D943D43B,"69,221",35.99,15.539000000000001,Tools & Home Improvement,Amazon
087302660521,G0602253,https://www.amazon.com/s?k=087302660521,N/A,N/A,N/A,N/A,N/A,N/A
190735983966,G9905038,https://www.amazon.com/Wizard-OZ-Anniversary-Theater-Steelbook/dp/B0DCK5F3Z4/ref=sr_1_1_sspa?keywords=190735983966&qid=1729235228&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,B0DCK5F3Z4,"1,023",68.99,60.88177999999999,Movies & TV,Amazon.com
190735983966,G9905038,https://www.amazon.com/Batman-Collection-Ultra-Blu-ray-Digital/dp/B07Q76MTZC/ref=sr_1_2_sspa?keywords=190735983966&qid=1729235228&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,B07Q76MTZC,"7,909",64.99,56.88177999999999,Movies & TV,Amazon.com
190735983966,G9905038,https://www.amazon.com/Flash-4KUHD-Digital-4K-UHD/dp/B0C7XC7L72/ref=sr_1_3_sspa?keywords=190735983966&qid=1729235228&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,B0C7XC7L72,"1,446",17.99,9.881779999999997,Movies & TV,Amazon.com
190735983966,G9905038,https://www.amazon.com/Harry-Potter-8-film-Collection-Blu-ray/dp/B075W1LFWP/ref=sr_1_4_sspa?keywords=190735983966&qid=1729235228&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B075W1LFWP,642,88.72,80.61178,Movies & TV,Amazon
190735983966,G9905038,https://www.amazon.com/Batman-85th-Anniv-Col-4KUHD/dp/B0D8CH9W8H/ref=sr_1_5_sspa?keywords=190735983966&qid=1729235228&sr=8-5-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B0D8CH9W8H,"26,306",151.95,143.84178,Movies & TV,Amazon.com
190735983966,G9905038,https://www.amazon.com/James-Collection-Blu-ray-Timothy-Dalton/dp/B01IQJ3LOI/ref=sr_1_6_sspa?keywords=190735983966&qid=1729235228&sr=8-6-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B01IQJ3LOI,355,70.48,62.37178,Movies & TV,Amazon.com
841213005778,G5127595,https://www.amazon.com/Spring-M6-1-00-Steel-PK25-Pieces/dp/B08GZYNRYS/ref=sr_1_1?dib=eyJ2IjoiMSJ9.Xc2eJU0F0zEjXVzA46UGKrhk2-xB8najMqtp7-YnYF0.IzGSNQx9q6pPXlt0gCMPKwQrNudu62p0GCAtI2yn76M&dib_tag=se&keywords=841213005778&qid=1729235313&sr=8-1,B08GZYNRYS,N/A,20.61,12.718319999999999,N/A,TERRATREE INC
841213005778,G5127595,https://www.amazon.com/MAIN-ST-COLLECTIVE-Black-Extruded/dp/B0DHTP377C/ref=sr_1_2?dib=eyJ2IjoiMSJ9.Xc2eJU0F0zEjXVzA46UGKrhk2-xB8najMqtp7-YnYF0.IzGSNQx9q6pPXlt0gCMPKwQrNudu62p0GCAtI2yn76M&dib_tag=se&keywords=841213005778&qid=1729235313&sr=8-2,B0DHTP377C,N/A,14.90,7.00832,N/A,N/A
096653974928,G1040584,https://www.amazon.com/s?k=096653974928,N/A,N/A,N/A,N/A,N/A,N/A
847656003449,G1843138,https://www.amazon.com/s?k=847656003449,N/A,N/A,N/A,N/A,N/A,N/A
074130007000,G4020922,https://www.amazon.com/Valvoline-Hydraulic-Fluid-Gal/dp/B00AC7Q65E/ref=sr_1_1?dib=eyJ2IjoiMSJ9.lA5r2YT8byaxVMjFl57n4Q._z9W0XsQZJ6WI2LF8XfMS9TQKoirrZwN49dCxduVo4A&dib_tag=se&keywords=074130007000&qid=1729235376&sr=8-1,B00AC7Q65E,"4,645,990",122.77,-19.17197,Automotive,WarriorSupplies
816692021298,G5100560,https://www.amazon.com/s?k=816692021298,N/A,N/A,N/A,N/A,N/A,N/A
096523871432,G2656211,https://www.amazon.com/Renewable-Lubricants-Bio-Food-Hydraulic-Gallon/dp/B00C3M4OAU/ref=sr_1_1?dib=eyJ2IjoiMSJ9.01w225uMOo3uZoWZmmLgVQ.jYKZINrZtvmmFUECRp8b8mCo8rRXT4D3mKMCu-sFUK4&dib_tag=se&keywords=096523871432&qid=1729235405&sr=8-1,B00C3M4OAU,"691,866",95.40,-6.2414699999999925,Industrial & Scientific,TERRATREE INC
096523872545,G1739464,https://www.amazon.com/Gear-Oil-Bio-Based-ISO-220/dp/B00C3M55FI/ref=sr_1_1?dib=eyJ2IjoiMSJ9.68jplgGNfTg1CiPc9FH9Fw.CkMksOhsCp9dLrgGB-nSNKQwJcJAp24iViP2cl57WmA&dib_tag=se&keywords=096523872545&qid=1729235428&sr=8-1,B00C3M55FI,"4,649,072",412.48,-16.978970000000004,Automotive,SEKEGE
190735978047,G7596526,https://www.amazon.com/s?k=190735978047,N/A,N/A,N/A,N/A,N/A,N/A
190735977934,G7596587,https://www.amazon.com/FainWan-56026779-Pressure-Compatible-56026779AB/dp/B0CYHG5SC3/ref=sr_1_1_sspa?keywords=190735977934&qid=1729235461&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B0CYHG5SC3,"4,852,685",15.99,-11.715090000000002,Automotive,Amazon
848790056544,G0401466,https://www.amazon.com/s?k=848790056544,N/A,N/A,N/A,N/A,N/A,N/A
736791021886,G6190441,https://www.amazon.com/Clevis-Pin-Stnless-Steel-Dia/dp/B07B6BJ4MS/ref=sr_1_1?dib=eyJ2IjoiMSJ9.xUloy2YbRR2TqvAKkot37Q.RrwZh_S8wtrZWVcF6TD1S6wgJ2RD1emBnNQUwbJ5ODo&dib_tag=se&keywords=736791021886&qid=1729235490&sr=8-1,B07B6BJ4MS,N/A,16.98,14.22513,N/A,N/A
724920065092,G3765382,https://www.amazon.com/BUYERS-Linch-Manufacturer-Part-Number/dp/B008Y1XVDU/ref=sr_1_1?dib=eyJ2IjoiMSJ9.bIjvfh06cgWAWMCmxZcJoQ.aKVOMzU3jjcDCqguntshudA725YfOsNyv4V0OOfh2Bo&dib_tag=se&keywords=724920065092&qid=1729235518&sr=8-1,B008Y1XVDU,N/A,5.93,5.4006799999999995,N/A,sa retail inc
724920245050,G610877228,https://www.amazon.com/ALAZA-American-Dishwasher-Magnetic-Refrigerator/dp/B0BFVPRBJF/ref=sr_1_1_sspa?keywords=724920245050&qid=1729235544&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&th=1,B0BFVPRBJF,"476,545",27.99,20.543429999999997,Tools & Home Improvement,YZGO
724920245050,G610877228,https://www.amazon.com/ALAZA-Dishwasher-Magnetic-Refrigerator-Sticker/dp/B0BFW9Q6NJ/ref=sr_1_2_sspa?keywords=724920245050&qid=1729235544&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B0BFW9Q6NJ,"1,139,676",27.99,20.543429999999997,Tools & Home Improvement,YZGO
724920245050,G610877228,https://www.amazon.com/ALAZA-American-Dishwasher-Magnetic-Refrigerator/dp/B0BG5CX48Z/ref=sr_1_3_sspa?keywords=724920245050&qid=1729235544&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B0BG5CX48Z,"2,118,897",27.99,20.543429999999997,Tools & Home Improvement,YZGO
724920245050,G610877228,https://www.amazon.com/ALAZA-American-Dishwasher-Magnetic-Refrigerator/dp/B0BFVXBRFM/ref=sr_1_4_sspa?keywords=724920245050&qid=1729235544&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&th=1,B0BFVXBRFM,"259,365",27.99,20.543429999999997,Tools & Home Improvement,YZGO
190735970560,G0344079,https://www.amazon.com/HHCS-16-14x3-Steel-Plain-PK10/dp/B07YLT5V5Q/ref=sr_1_1?dib=eyJ2IjoiMSJ9.z4pQpVrsBvtNwPe_23zGUw.CHs8xtebVO7ROpSs9Gx0Rt-Sm1soa3MR6zUfYdVQQ6I&dib_tag=se&keywords=190735970560&qid=1729235595&sr=8-1,B07YLT5V5Q,N/A,16.07,7.745239999999999,N/A,"SIM Supply, Inc."
008236873726,G2992421,https://www.amazon.com/sumsync-Halloween-Pumpkin-Dig-Kit/dp/B0C52TPGWX/ref=sr_1_1_sspa?keywords=008236873726&qid=1729235620&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&th=1,B0C52TPGWX,"9,507",19.99,13.614099999999997,Toys & Games,Amazon
008236873726,G2992421,https://www.amazon.com/Kikkerland-Standing-Windowsill-Decoration-Educational/dp/B09WJ41G4C/ref=sr_1_2_sspa?keywords=008236873726&qid=1729235620&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&th=1,B09WJ41G4C,"3,157",37.50,31.1241,Garden Suncatchers,Kikkerland Design
008236873726,G2992421,https://www.amazon.com/Handcrafted-Leather-Writing-Unlined-JOURNAL/dp/B007SGVGJ8/ref=sr_1_3_sspa?keywords=008236873726&qid=1729235620&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&th=1,B007SGVGJ8,"27,569",12.99,6.6141,Office Products,Amazon
190735968482,G0340411,https://www.amazon.com/s?k=190735968482,N/A,N/A,N/A,N/A,N/A,N/A
190735962916,G3031874,https://www.amazon.com/Wizard-OZ-Anniversary-Theater-Steelbook/dp/B0DCK5F3Z4/ref=sr_1_1_sspa?keywords=190735962916&qid=1729235669&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,B0DCK5F3Z4,"1,023",68.99,48.538999999999994,Movies & TV,Amazon.com
190735962916,G3031874,https://www.amazon.com/Batman-Collection-Ultra-Blu-ray-Digital/dp/B07Q76MTZC/ref=sr_1_2_sspa?keywords=190735962916&qid=1729235669&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,B07Q76MTZC,"7,909",64.99,44.538999999999994,Movies & TV,Amazon.com
190735962916,G3031874,https://www.amazon.com/Batman-85th-Anniv-Col-4KUHD/dp/B0D8CH9W8H/ref=sr_1_3_sspa?keywords=190735962916&qid=1729235669&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,B0D8CH9W8H,"26,306",151.95,131.499,Movies & TV,Amazon.com
190735962916,G3031874,https://www.amazon.com/Flash-4KUHD-Digital-4K-UHD/dp/B0C7XC7L72/ref=sr_1_4_sspa?keywords=190735962916&qid=1729235669&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B0C7XC7L72,"1,446",17.99,-2.461000000000002,Movies & TV,Amazon.com
190735962916,G3031874,https://www.amazon.com/James-Collection-Blu-ray-Timothy-Dalton/dp/B01IQJ3LOI/ref=sr_1_5_sspa?keywords=190735962916&qid=1729235669&sr=8-5-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B01IQJ3LOI,355,70.48,50.029,Movies & TV,Amazon.com
190735962916,G3031874,https://www.amazon.com/Harry-Potter-8-film-Collection-Blu-ray/dp/B075W1LFWP/ref=sr_1_6_sspa?keywords=190735962916&qid=1729235669&sr=8-6-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B075W1LFWP,642,88.72,68.269,Movies & TV,Amazon
190735984109,G9905117,https://www.amazon.com/Carriage-Bolt-Square-M8-1-25-PK25/dp/B08HJPZFZ3/ref=sr_1_1?dib=eyJ2IjoiMSJ9.6Zfz_vLXILB-VWy7EySJAg.zpNTfeMcTckKYbuermgfGF3NMGHDGwwJav0uL0nY4lc&dib_tag=se&keywords=190735984109&qid=1729235755&sr=8-1,B08HJPZFZ3,N/A,17.86,7.9111899999999995,N/A,"SIM Supply, Inc."
190735944073,G2609862,https://www.amazon.com/Oakley-Mens-Leather-Coyote-Blackout/dp/B0BBDQWMJK/ref=sr_1_1_sspa?keywords=190735944073&qid=1729235780&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B0BBDQWMJK,"102,716",89.99,78.88631,,Eurooptic (✅ Authorized Dealer ✅ Fastest Shipping)
190735961797,G1935902,https://www.amazon.com/New-Adventures-Batman-Complete-Collection/dp/B0D2K4NV15/ref=sr_1_1_sspa?keywords=190735961797&qid=1729235804&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,B0D2K4NV15,"3,579",18.99,-0.48657000000000394,Movies & TV,Amazon.com
190735961797,G1935902,https://www.amazon.com/Beetlejuice-4K-Ultra-Blu-ray-Digital/dp/B08BW41PTV/ref=sr_1_2_sspa?keywords=190735961797&qid=1729235804&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B08BW41PTV,147,16.99,-2.486570000000004,Movies & TV,Amazon.com
190735961797,G1935902,https://www.amazon.com/New-Scooby-Doo-Movies-Complete-Collection/dp/B07Q8DS9Q6/ref=sr_1_3_sspa?keywords=190735961797&qid=1729235804&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B07Q8DS9Q6,"14,224",30.86,11.383429999999997,Movies & TV,Amazon.com
190735961797,G1935902,https://www.amazon.com/Christmas-Story-Ultra-Blu-Ray-Digital/dp/B0BC24H2GK/ref=sr_1_4_sspa?keywords=190735961797&qid=1729235804&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B0BC24H2GK,"3,036",24.99,5.513429999999996,Movies & TV,Amazon.com
190735966020,G0326527,https://www.amazon.com/HHCS-16-20x3-Steel-Gr-PK25/dp/B07YLTVK1N/ref=sr_1_1?dib=eyJ2IjoiMSJ9.FB3xPlJgtyjLYsl6zt8U5w.UmAuOl73G9wLLmxxteGOlI7vd3SK15k-ipt3jb50YZM&dib_tag=se&keywords=190735966020&qid=1729235871&sr=8-1,B07YLTVK1N,N/A,19.22,8.441119999999998,N/A,"SIM Supply, Inc."
087302652137,G3247501,https://www.amazon.com/s?k=087302652137,N/A,N/A,N/A,N/A,N/A,N/A
190735969151,G0341260,https://www.amazon.com/s?k=190735969151,N/A,N/A,N/A,N/A,N/A,N/A
190735964729,G0325206,https://www.amazon.com/HHCS-8-9x3-1-Steel-Gr-PK5/dp/B07YLT6CTN/ref=sr_1_1?dib=eyJ2IjoiMSJ9.K4Tcy9SVYSBBTv_Il13_9Q.9T1IjJ5pHw1dP7uuYwPUe21KsqXaZF2xWRjW-6sU5Go&dib_tag=se&keywords=190735964729&qid=1729235916&sr=8-1,B07YLT6CTN,"219,203",32.02,9.4036,Industrial & Scientific,"SIM Supply, Inc."
190735963548,G0317101,https://www.amazon.com/s?k=190735963548,N/A,N/A,N/A,N/A,N/A,N/A
190735976180,G1924548,https://www.amazon.com/s?k=190735976180,N/A,N/A,N/A,N/A,N/A,N/A
190735966952,G0327470,https://www.amazon.com/HHCS-8-16x2-Steel-Gr-PK25/dp/B07Q5HJ1Y9/ref=sr_1_1?dib=eyJ2IjoiMSJ9.hmOvaNnYSfSTIq6Lhr9lPA.qAvP7YkSc7DcUHmdd8HlgkBQBDzGrpPiFErYieJsKKg&dib_tag=se&keywords=190735966952&qid=1729235957&sr=8-1,B07Q5HJ1Y9,N/A,19.22,8.080219999999999,N/A,"SIM Supply, Inc."
082893310435,G0279386,https://www.amazon.com/s?k=082893310435,N/A,N/A,N/A,N/A,N/A,N/A
190735967232,G0327769,https://www.amazon.com/s?k=190735967232,N/A,N/A,N/A,N/A,N/A,N/A
190735967034,G0327559,https://www.amazon.com/s?k=190735967034,N/A,N/A,N/A,N/A,N/A,N/A
190735945988,G2933290,https://www.amazon.com/s?k=190735945988,N/A,N/A,N/A,N/A,N/A,N/A
190735965832,G0326326,https://www.amazon.com/HHCS-2-13x4-Steel-Plain-PK5/dp/B07YLT7H7H/ref=sr_1_1?dib=eyJ2IjoiMSJ9.hLA8rINzCTyMp1kjevUaUw.EbFoJjm29knK_2JCUwgS9nMa0dh9cbamLjG9KeFJ6O8&dib_tag=se&keywords=190735965832&qid=1729236019&sr=8-1,B07YLT7H7H,"1,282,137",14.25,7.874099999999999,Industrial & Scientific,"SIM Supply, Inc."
190735965078,G0325556,https://www.amazon.com/HHCS-16-12x3-1-Steel-Gr-PK10/dp/B07YLTMGTF/ref=sr_1_1?dib=eyJ2IjoiMSJ9.knESwAMh8MuLA0cjpLGFVg.s3wavgZ0F7PU_SdJfieqaqr2xgNTYJRvbZ-bn8VgMPc&dib_tag=se&keywords=190735965078&qid=1729236041&sr=8-1,B07YLTMGTF,N/A,26.94,8.870940000000001,N/A,"SIM Supply, Inc."
190735965788,G0326271,https://www.amazon.com/HHCS-8-11x3-1-Steel-Plain-PK5/dp/B07YLSYL41/ref=sr_1_1?dib=eyJ2IjoiMSJ9.2ouqVrrS49kKYiHWBiTdfw.Jx8zP3_JTGgNaUWPSqkg-Yy851xMhK02-KVYB_T7cKE&dib_tag=se&keywords=190735965788&qid=1729236067&sr=8-1,B07YLSYL41,N/A,14.69,6.7983199999999995,N/A,"SIM Supply, Inc."
190735961674,G1862996,https://www.amazon.com/s?k=190735961674,N/A,N/A,N/A,N/A,N/A,N/A
632393602501,G0708373,https://www.amazon.com/Materro-MPB3044-3-8-Pieces/dp/B07YLT94T1/ref=sr_1_1?dib=eyJ2IjoiMSJ9.40tFaAbj-EV3shNPbWSJQQ.qlICo0OotDM7rQhhlujahLZMEyrvymSr0Vd55wPteu8&dib_tag=se&keywords=632393602501&qid=1729236100&sr=8-1,B07YLT94T1,N/A,16.27,7.764789999999998,N/A,"SIM Supply, Inc."
190735976685,G2602166,https://www.amazon.com/Flash-4KUHD-Digital-4K-UHD/dp/B0C7XC7L72/ref=sr_1_1_sspa?keywords=190735976685&qid=1729236125&sr=8-1-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,B0C7XC7L72,"1,446",17.99,4.143469999999997,Movies & TV,Amazon.com
190735976685,G2602166,https://www.amazon.com/James-Collection-Blu-ray-Timothy-Dalton/dp/B01IQJ3LOI/ref=sr_1_2_sspa?keywords=190735976685&qid=1729236125&sr=8-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,B01IQJ3LOI,355,70.48,56.63347,Movies & TV,Amazon.com
190735976685,G2602166,https://www.amazon.com/Batman-Collection-Ultra-Blu-ray-Digital/dp/B07Q76MTZC/ref=sr_1_3_sspa?keywords=190735976685&qid=1729236125&sr=8-3-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,B07Q76MTZC,"7,909",64.99,51.14346999999999,Movies & TV,Amazon.com
190735976685,G2602166,https://www.amazon.com/Wizard-OZ-Anniversary-Theater-Steelbook/dp/B0DCK5F3Z4/ref=sr_1_4_sspa?keywords=190735976685&qid=1729236125&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B0DCK5F3Z4,"1,023",68.99,55.14346999999999,Movies & TV,Amazon.com
190735976685,G2602166,https://www.amazon.com/New-Scooby-Doo-Movies-Complete-Collection/dp/B07Q9HRBGW/ref=sr_1_5_sspa?keywords=190735976685&qid=1729236125&sr=8-5-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B07Q9HRBGW,832,14.79,0.9434699999999978,Movies & TV,Amazon.com
190735976685,G2602166,https://www.amazon.com/Mad-Max-5-Film-Collection-Limited/dp/B0D3VJB1Y1/ref=sr_1_6_sspa?keywords=190735976685&qid=1729236125&sr=8-6-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,B0D3VJB1Y1,"3,417",104.62,90.77347,Movies & TV,Amazon.com
190735969953,G0342749,https://www.amazon.com/HHCS-16-24x1-1-Steel-Plain-PK100/dp/B08TKDX9M6/ref=sr_1_1?dib=eyJ2IjoiMSJ9.WdD1OWY_vcWdqs3akbXNxw.fzf7M46GaQBRPWvN9EhNJnd--PAZ8vrW_j8pFbv7GI4&dib_tag=se&keywords=190735969953&qid=1729236214&sr=8-1,B08TKDX9M6,N/A,25.81,8.751459999999998,N/A,"SIM Supply, Inc."
190735969441,G0341778,https://www.amazon.com/s?k=190735969441,N/A,N/A,N/A,N/A,N/A,N/A
190735961858,G1982346,https://www.amazon.com/Hex-Cap-Screw-8-11x4-1-PK5/dp/B08TKMFLM8/ref=sr_1_1?dib=eyJ2IjoiMSJ9.ZAr_oDOWc3H8uQuymthkdw.28irodDF9pIbqtj6JsNnu83esIynHNr4hseWGNvDCIw&dib_tag=se&keywords=190735961858&qid=1729236248&sr=8-1,B08TKMFLM8,N/A,22.94,10.17617,N/A,AgileCollection
190735969472,G0341805,https://www.amazon.com/s?k=190735969472,N/A,N/A,N/A,N/A,N/A,N/A
632393602464,G0250162,https://www.amazon.com/s?k=632393602464,N/A,N/A,N/A,N/A,N/A,N/A
